account_num,net_change,tag,tag_depth,cik
1711,227900000.0,Goodwill,1,80661_PROGRESSIVE CORP/OH/
1368,989000000.0,PropertyPlantAndEquipmentNet,4,80661_PROGRESSIVE CORP/OH/
868,1658200000.0,AssetsCurrent,2,80661_PROGRESSIVE CORP/OH/
577,1658200000.0,CashCashEquivalentsAndShortTermInvestments,4,80661_PROGRESSIVE CORP/OH/
645,163900000.0,CashAndCashEquivalentsAtCarryingValue,3,80661_PROGRESSIVE CORP/OH/
1732,77800000.0,IntangibleAssetsNetExcludingGoodwill,2,80661_PROGRESSIVE CORP/OH/
1827,305700000.0,IntangibleAssetsNetIncludingGoodwill,2,80661_PROGRESSIVE CORP/OH/
1778,129000000.0,InterestExpenseDebt,2,80661_PROGRESSIVE CORP/OH/
1652,167100000.0,FiniteLivedIntangibleAssetsNet,2,80661_PROGRESSIVE CORP/OH/
251,-167100000.0,FiniteLivedIntangibleAssetsAccumulatedAmortization,2,80661_PROGRESSIVE CORP/OH/
2744,16800000.0,PreferredStockDividendsAndOtherAdjustments,2,80661_PROGRESSIVE CORP/OH/
2614,16800000.0,PreferredStockDividendsIncomeStatementImpact,2,80661_PROGRESSIVE CORP/OH/
69,163900000.0,CashAndDueFromBanks,2,80661_PROGRESSIVE CORP/OH/
501,163900000.0,Cash,1,80661_PROGRESSIVE CORP/OH/
3532,-14300000.0,AociLossCashFlowHedgeCumulativeGainLossAfterTax,4,80661_PROGRESSIVE CORP/OH/
3774,-2638700000.0,AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,5,80661_PROGRESSIVE CORP/OH/
3776,-1000000.0,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,3,80661_PROGRESSIVE CORP/OH/
1521,2269400000.0,DeferredPolicyAcquisitionCostAmortizationExpense,2,80661_PROGRESSIVE CORP/OH/
1366,-198700000.0,RealizedInvestmentGainsLosses,1,80661_PROGRESSIVE CORP/OH/
845,8500000.0,AmortizationOfDeferredCharges,1,80661_PROGRESSIVE CORP/OH/
1025,8500000.0,AmortizationOfIntangibleAssets,1,80661_PROGRESSIVE CORP/OH/
325,3693200000.0,EquitySecuritiesFvNi,3,80661_PROGRESSIVE CORP/OH/
1248,-104800000.0,GainsLossesOnSalesOfAssets,1,80661_PROGRESSIVE CORP/OH/
581,8500000.0,OperatingCostsAndExpenses,2,80661_PROGRESSIVE CORP/OH/
456,8500000.0,DepreciationAndAmortization,4,80661_PROGRESSIVE CORP/OH/
144,2269400000.0,CostOfRevenue,1,80661_PROGRESSIVE CORP/OH/
3809,-2654000000.0,AccumulatedOtherComprehensiveIncomeLossNetOfTax,2,80661_PROGRESSIVE CORP/OH/
3733,-1935700000.0,AdditionalPaidInCapitalCommonStock,2,80661_PROGRESSIVE CORP/OH/
