account_num,net_change,tag,tag_depth,cik
1634,20454000.0,OperatingLeaseRightOfUseAsset,2,1834376_INNOVAGE HOLDING CORP.
1709,661000.0,InterestExpense,1,1834376_INNOVAGE HOLDING CORP.
1854,661000.0,InterestAndDebtExpense,2,1834376_INNOVAGE HOLDING CORP.
2149,-11397000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3,1834376_INNOVAGE HOLDING CORP.
2257,-11397000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2,1834376_INNOVAGE HOLDING CORP.
2399,226000.0,IncomeTaxExpenseBenefit,1,1834376_INNOVAGE HOLDING CORP.
1820,-11623000.0,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,3,1834376_INNOVAGE HOLDING CORP.
1077,-10962000.0,ProfitLoss,2,1834376_INNOVAGE HOLDING CORP.
1912,-10304000.0,NetIncomeLoss,1,1834376_INNOVAGE HOLDING CORP.
2590,-10304000.0,NetIncomeLossAvailableToCommonStockholdersBasic,2,1834376_INNOVAGE HOLDING CORP.
2903,-10304000.0,NetIncomeLossAvailableToCommonStockholdersDiluted,2,1834376_INNOVAGE HOLDING CORP.
2716,-3795000.0,LongTermDebtCurrent,2,1834376_INNOVAGE HOLDING CORP.
599,262000.0,IncomeTaxesReceivable,2,1834376_INNOVAGE HOLDING CORP.
644,262000.0,NontradeReceivablesCurrent,2,1834376_INNOVAGE HOLDING CORP.
281,46833000.0,ShortTermInvestments,1,1834376_INNOVAGE HOLDING CORP.
1626,5493000.0,LongTermInvestments,1,1834376_INNOVAGE HOLDING CORP.
1848,5493000.0,LongTermInvestmentsAndReceivablesNet,3,1834376_INNOVAGE HOLDING CORP.
2552,-1212000.0,AccruedLiabilitiesCurrent,2,1834376_INNOVAGE HOLDING CORP.
3383,-6462000.0,DeferredIncomeTaxLiabilitiesNet,2,1834376_INNOVAGE HOLDING CORP.
3494,-1141000.0,OtherLiabilitiesNoncurrent,2,1834376_INNOVAGE HOLDING CORP.
162,55250000.0,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,6,1834376_INNOVAGE HOLDING CORP.
171,55250000.0,CostOfGoodsAndServicesSold,2,1834376_INNOVAGE HOLDING CORP.
144,55250000.0,CostOfRevenue,1,1834376_INNOVAGE HOLDING CORP.
2004,-643000.0,OtherNonoperatingIncomeExpense,1,1834376_INNOVAGE HOLDING CORP.
110,-182485000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2,1834376_INNOVAGE HOLDING CORP.
2603,-182485000.0,NoninterestIncome,1,1834376_INNOVAGE HOLDING CORP.
