account_num,net_change,tag,tag_depth,cik
3378,-4983000.0,FinanceLeaseLiabilityNoncurrent,3,1633931_TOPBUILD CORP
3834,-1892535000.0,RetainedEarningsAccumulatedDeficit,1,1633931_TOPBUILD CORP
3316,-2065144000.0,StockholdersEquity,1,1633931_TOPBUILD CORP
3260,-2065144000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,1633931_TOPBUILD CORP
3917,-4700914000.0,LiabilitiesAndStockholdersEquity,2,1633931_TOPBUILD CORP
232,-370215000.0,GrossProfit,1,1633931_TOPBUILD CORP
601,170784000.0,SellingGeneralAndAdministrativeExpense,3,1633931_TOPBUILD CORP
692,1338000.0,ProvisionForDoubtfulAccounts,2,1633931_TOPBUILD CORP
961,-185000.0,GainLossOnSaleOfPropertyPlantEquipment,1,1633931_TOPBUILD CORP
1002,-185000.0,GainLossOnDispositionOfAssets1,1,1633931_TOPBUILD CORP
1112,172307000.0,OperatingExpenses,1,1633931_TOPBUILD CORP
1264,-199431000.0,OperatingIncomeLoss,1,1633931_TOPBUILD CORP
2130,-16116000.0,NonoperatingIncomeExpense,1,1633931_TOPBUILD CORP
1709,18039000.0,InterestExpense,1,1633931_TOPBUILD CORP
3750,-891530000.0,AdditionalPaidInCapital,1,1633931_TOPBUILD CORP
1854,18039000.0,InterestAndDebtExpense,2,1633931_TOPBUILD CORP
2257,-183315000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2,1633931_TOPBUILD CORP
2399,47445000.0,IncomeTaxExpenseBenefit,1,1633931_TOPBUILD CORP
1820,-230760000.0,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,3,1633931_TOPBUILD CORP
1077,-135870000.0,ProfitLoss,2,1633931_TOPBUILD CORP
1912,-135870000.0,NetIncomeLoss,1,1633931_TOPBUILD CORP
2590,-135870000.0,NetIncomeLossAvailableToCommonStockholdersBasic,2,1633931_TOPBUILD CORP
2903,-135870000.0,NetIncomeLossAvailableToCommonStockholdersDiluted,2,1633931_TOPBUILD CORP
2716,-42371000.0,LongTermDebtCurrent,2,1633931_TOPBUILD CORP
3383,-252044000.0,DeferredIncomeTaxLiabilitiesNet,2,1633931_TOPBUILD CORP
3494,-5259000.0,OtherLiabilitiesNoncurrent,2,1633931_TOPBUILD CORP
3817,699149000.0,TreasuryStockValue,2,1633931_TOPBUILD CORP
3733,-891530000.0,AdditionalPaidInCapitalCommonStock,2,1633931_TOPBUILD CORP
3809,-20167000.0,AccumulatedOtherComprehensiveIncomeLossNetOfTax,2,1633931_TOPBUILD CORP
2149,-233586000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3,1633931_TOPBUILD CORP
3661,-395000.0,CommonStockValue,3,1633931_TOPBUILD CORP
3645,-1884527000.0,LiabilitiesNoncurrent,2,1633931_TOPBUILD CORP
645,333778000.0,CashAndCashEquivalentsAtCarryingValue,3,1633931_TOPBUILD CORP
577,333778000.0,CashCashEquivalentsAndShortTermInvestments,4,1633931_TOPBUILD CORP
59,-16007000.0,AllowanceForDoubtfulAccountsReceivableCurrent,3,1633931_TOPBUILD CORP
229,833959000.0,AccountsReceivableNetCurrent,3,1633931_TOPBUILD CORP
207,833959000.0,AccountsNotesAndLoansReceivableNetCurrent,4,1633931_TOPBUILD CORP
320,833959000.0,ReceivablesNetCurrent,3,1633931_TOPBUILD CORP
455,422229000.0,InventoryNet,2,1633931_TOPBUILD CORP
260,422229000.0,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,4,1633931_TOPBUILD CORP
868,1612827000.0,AssetsCurrent,2,1633931_TOPBUILD CORP
1634,211381000.0,OperatingLeaseRightOfUseAsset,2,1633931_TOPBUILD CORP
1711,1992394000.0,Goodwill,1,1633931_TOPBUILD CORP
1732,607683000.0,IntangibleAssetsNetExcludingGoodwill,2,1633931_TOPBUILD CORP
3465,-2635770000.0,Liabilities,1,1633931_TOPBUILD CORP
1827,2600077000.0,IntangibleAssetsNetIncludingGoodwill,2,1633931_TOPBUILD CORP
2091,2827941000.0,AssetsNoncurrent,2,1633931_TOPBUILD CORP
2089,4700914000.0,Assets,1,1633931_TOPBUILD CORP
2398,-450963000.0,AccountsPayableCurrent,2,1633931_TOPBUILD CORP
2347,-450963000.0,AccountsPayableAndAccruedLiabilitiesCurrent,3,1633931_TOPBUILD CORP
2809,-2452000.0,FinanceLeaseLiabilityCurrent,3,1633931_TOPBUILD CORP
2737,-44823000.0,LongTermDebtAndCapitalLeaseObligationsCurrent,3,1633931_TOPBUILD CORP
2638,-44823000.0,DebtCurrent,2,1633931_TOPBUILD CORP
3154,-751243000.0,LiabilitiesCurrent,2,1633931_TOPBUILD CORP
3308,-1405931000.0,LongTermDebtNoncurrent,2,1633931_TOPBUILD CORP
3303,-1410914000.0,LongTermDebtAndCapitalLeaseObligations,2,1633931_TOPBUILD CORP
3379,-154844000.0,OperatingLeaseLiabilityNoncurrent,3,1633931_TOPBUILD CORP
3796,-473613000.0,LiabilitiesOtherThanLongtermDebtNoncurrent,3,1633931_TOPBUILD CORP
2041,16483000.0,OtherAssetsNoncurrent,2,1633931_TOPBUILD CORP
795,1642000.0,ProductionRelatedImpairmentsOrCharges,1,1633931_TOPBUILD CORP
3613,-61466000.0,AccruedInsuranceNoncurrent,2,1633931_TOPBUILD CORP
759,1642000.0,InventoryWriteDown,1,1633931_TOPBUILD CORP
3395,-61466000.0,AccountsPayableAndAccruedLiabilitiesNoncurrent,3,1633931_TOPBUILD CORP
1652,607683000.0,FiniteLivedIntangibleAssetsNet,2,1633931_TOPBUILD CORP
3812,699149000.0,TreasuryStockCommonValue,3,1633931_TOPBUILD CORP
162,1642000.0,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,6,1633931_TOPBUILD CORP
171,895023000.0,CostOfGoodsAndServicesSold,2,1633931_TOPBUILD CORP
144,895023000.0,CostOfRevenue,1,1633931_TOPBUILD CORP
2004,-1923000.0,OtherNonoperatingIncomeExpense,1,1633931_TOPBUILD CORP
110,-1265238000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2,1633931_TOPBUILD CORP
2603,-1265238000.0,NoninterestIncome,1,1633931_TOPBUILD CORP
