account_num,net_change,tag,tag_depth,cik
3750,-310768000.0,AdditionalPaidInCapital,1,"1723580_BURGERFI INTERNATIONAL, INC."
3661,-2000.0,CommonStockValue,3,"1723580_BURGERFI INTERNATIONAL, INC."
3465,-196753000.0,Liabilities,1,"1723580_BURGERFI INTERNATIONAL, INC."
3645,-145676000.0,LiabilitiesNoncurrent,2,"1723580_BURGERFI INTERNATIONAL, INC."
3796,-95153000.0,LiabilitiesOtherThanLongtermDebtNoncurrent,3,"1723580_BURGERFI INTERNATIONAL, INC."
3379,-40166000.0,OperatingLeaseLiabilityNoncurrent,3,"1723580_BURGERFI INTERNATIONAL, INC."
3303,-50523000.0,LongTermDebtAndCapitalLeaseObligations,2,"1723580_BURGERFI INTERNATIONAL, INC."
3154,-36703000.0,LiabilitiesCurrent,2,"1723580_BURGERFI INTERNATIONAL, INC."
3017,-2983000.0,OtherLiabilitiesCurrent,2,"1723580_BURGERFI INTERNATIONAL, INC."
2638,-3490000.0,DebtCurrent,2,"1723580_BURGERFI INTERNATIONAL, INC."
2347,-17495000.0,AccountsPayableAndAccruedLiabilitiesCurrent,3,"1723580_BURGERFI INTERNATIONAL, INC."
2398,-8797000.0,AccountsPayableCurrent,2,"1723580_BURGERFI INTERNATIONAL, INC."
2089,271221000.0,Assets,1,"1723580_BURGERFI INTERNATIONAL, INC."
2091,235077000.0,AssetsNoncurrent,2,"1723580_BURGERFI INTERNATIONAL, INC."
2041,990000.0,OtherAssetsNoncurrent,2,"1723580_BURGERFI INTERNATIONAL, INC."
1827,188956000.0,IntangibleAssetsNetIncludingGoodwill,2,"1723580_BURGERFI INTERNATIONAL, INC."
1732,157335000.0,IntangibleAssetsNetExcludingGoodwill,2,"1723580_BURGERFI INTERNATIONAL, INC."
1711,31621000.0,Goodwill,1,"1723580_BURGERFI INTERNATIONAL, INC."
1634,45131000.0,OperatingLeaseRightOfUseAsset,2,"1723580_BURGERFI INTERNATIONAL, INC."
868,17024000.0,AssetsCurrent,2,"1723580_BURGERFI INTERNATIONAL, INC."
260,1450000.0,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,4,"1723580_BURGERFI INTERNATIONAL, INC."
455,1450000.0,InventoryNet,2,"1723580_BURGERFI INTERNATIONAL, INC."
320,1971000.0,ReceivablesNetCurrent,3,"1723580_BURGERFI INTERNATIONAL, INC."
207,1971000.0,AccountsNotesAndLoansReceivableNetCurrent,4,"1723580_BURGERFI INTERNATIONAL, INC."
229,1971000.0,AccountsReceivableNetCurrent,3,"1723580_BURGERFI INTERNATIONAL, INC."
3834,-236302000.0,RetainedEarningsAccumulatedDeficit,1,"1723580_BURGERFI INTERNATIONAL, INC."
3316,-74468000.0,StockholdersEquity,1,"1723580_BURGERFI INTERNATIONAL, INC."
3260,-74468000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,"1723580_BURGERFI INTERNATIONAL, INC."
3917,-271221000.0,LiabilitiesAndStockholdersEquity,2,"1723580_BURGERFI INTERNATIONAL, INC."
577,9026000.0,CashCashEquivalentsAndShortTermInvestments,4,"1723580_BURGERFI INTERNATIONAL, INC."
1854,2078000.0,InterestAndDebtExpense,2,"1723580_BURGERFI INTERNATIONAL, INC."
1709,2078000.0,InterestExpense,1,"1723580_BURGERFI INTERNATIONAL, INC."
1264,-7000000.0,OperatingIncomeLoss,1,"1723580_BURGERFI INTERNATIONAL, INC."
1112,60415000.0,OperatingExpenses,1,"1723580_BURGERFI INTERNATIONAL, INC."
1002,-20000.0,GainLossOnDispositionOfAssets1,1,"1723580_BURGERFI INTERNATIONAL, INC."
961,-20000.0,GainLossOnSaleOfPropertyPlantEquipment,1,"1723580_BURGERFI INTERNATIONAL, INC."
601,7669000.0,SellingGeneralAndAdministrativeExpense,3,"1723580_BURGERFI INTERNATIONAL, INC."
597,6573000.0,GeneralAndAdministrativeExpense,2,"1723580_BURGERFI INTERNATIONAL, INC."
232,-45726000.0,GrossProfit,1,"1723580_BURGERFI INTERNATIONAL, INC."
173,-45726000.0,Revenues,1,"1723580_BURGERFI INTERNATIONAL, INC."
645,9026000.0,CashAndCashEquivalentsAtCarryingValue,3,"1723580_BURGERFI INTERNATIONAL, INC."
3388,-52439000.0,SharesSubjectToMandatoryRedemptionSettlementTermsAmountNoncurrent,5,"1723580_BURGERFI INTERNATIONAL, INC."
1745,121000.0,BusinessExitCosts1,1,"1723580_BURGERFI INTERNATIONAL, INC."
664,1482000.0,AssetsHeldForSaleNotPartOfDisposalGroupCurrent,3,"1723580_BURGERFI INTERNATIONAL, INC."
1348,-131000.0,GainLossRelatedToLitigationSettlement,1,"1723580_BURGERFI INTERNATIONAL, INC."
1223,3834000.0,CommunicationsInformationTechnologyAndOccupancy,3,"1723580_BURGERFI INTERNATIONAL, INC."
2817,3834000.0,OccupancyNet,2,"1723580_BURGERFI INTERNATIONAL, INC."
707,1096000.0,SellingAndMarketingExpense,2,"1723580_BURGERFI INTERNATIONAL, INC."
1418,7456000.0,OtherCostAndExpenseOperating,3,"1723580_BURGERFI INTERNATIONAL, INC."
1133,121000.0,RestructuringSettlementAndImpairmentProvisions,3,"1723580_BURGERFI INTERNATIONAL, INC."
1215,121000.0,RestructuringCharges,1,"1723580_BURGERFI INTERNATIONAL, INC."
2603,-43316000.0,NoninterestIncome,1,"1723580_BURGERFI INTERNATIONAL, INC."
110,-43316000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2,"1723580_BURGERFI INTERNATIONAL, INC."
581,52726000.0,OperatingCostsAndExpenses,2,"1723580_BURGERFI INTERNATIONAL, INC."
3733,-310768000.0,AdditionalPaidInCapitalCommonStock,2,"1723580_BURGERFI INTERNATIONAL, INC."
3494,-1325000.0,OtherLiabilitiesNoncurrent,2,"1723580_BURGERFI INTERNATIONAL, INC."
3383,-1223000.0,DeferredIncomeTaxLiabilitiesNet,2,"1723580_BURGERFI INTERNATIONAL, INC."
2552,-8698000.0,AccruedLiabilitiesCurrent,2,"1723580_BURGERFI INTERNATIONAL, INC."
2903,-9151000.0,NetIncomeLossAvailableToCommonStockholdersDiluted,2,"1723580_BURGERFI INTERNATIONAL, INC."
2223,1096000.0,MarketingAndAdvertisingExpense,2,"1723580_BURGERFI INTERNATIONAL, INC."
1820,-9151000.0,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,3,"1723580_BURGERFI INTERNATIONAL, INC."
